Code,Name,Brand,MAP Price,Warranty,Weight,Stock Level,Product Images,UPC/EAN
ASI-FQ220,"AIM Sports 220 Lumens Compact Flashlight, Black",Aim Sports,41.8,30 Day Return / 30 Day Warranty ,0.3,0,Product Image URL: http://www.airsoftstation.com/product_images/l/068/aim-sports-220-lumens-compact-flashlight-black__04354.jpg|Product Image URL: http://www.airsoftstation.com/product_images/b/637/aim-sports-220-lumens-compact-flashlight-black__90702.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/645/aim-sports-220-lumens-compact-flashlight-black__11633.jpg|Product Image URL: http://www.airsoftstation.com/product_images/j/764/aim-sports-220-lumens-compact-flashlight-black__86116.jpg|Product Image URL: http://www.airsoftstation.com/product_images/t/719/aim-sports-220-lumens-compact-flashlight-black__24661.jpg,8.16E+11
UK-WE-E008B-BK,"WE Tech 1911 Full Metal MEU Gas Blowback Airsoft Pistol, Black",WE,109.95,30 Day Return / 30 Day Warranty ,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/t/228/we-tech-1911-full-metal-meu-gas-blowback-airsoft-pistol-black__26039.jpg|Product Image URL: http://www.airsoftstation.com/product_images/q/258/we-tech-1911-full-metal-meu-gas-blowback-airsoft-pistol-black__87222.jpg|Product Image URL: http://www.airsoftstation.com/product_images/o/074/we-tech-1911-full-metal-meu-gas-blowback-airsoft-pistol-black__06522.jpg|Product Image URL: http://www.airsoftstation.com/product_images/j/171/we-tech-1911-full-metal-meu-gas-blowback-airsoft-pistol-black__53017.jpg,8.40E+11
UK-WE-E008A-TAN,"WE Tech 1911 Full Metal MEU Gas Blowback Airsoft Pistol, Tan",WE,109.95,30 Day Return / 30 Day Warranty,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/q/417/we-tech-1911-full-metal-meu-gas-blowback-airsoft-pistol-tan__21788.jpg|Product Image URL: http://www.airsoftstation.com/product_images/p/283/we-tech-1911-full-metal-meu-gas-blowback-airsoft-pistol-tan__71628.jpg|Product Image URL: http://www.airsoftstation.com/product_images/n/687/we-tech-1911-full-metal-meu-gas-blowback-airsoft-pistol-tan__69991.jpg|Product Image URL: http://www.airsoftstation.com/product_images/e/030/we-tech-1911-full-metal-meu-gas-blowback-airsoft-pistol-tan__19303.jpg,8.40E+11
UK-WE-H018WETCA-BL,"WE Tech 1911 Hi-Capa T-Rex Competition Gas Blowback Airsoft Pistol w/ Top Ports, Blue / Silver",WE,129.95,30 Day Return / 30 Day Warranty ,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/j/552/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-ports-blue-silver__20744.jpg|Product Image URL: http://www.airsoftstation.com/product_images/g/898/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-ports-blue-silver__65652.jpg|Product Image URL: http://www.airsoftstation.com/product_images/a/668/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-ports-blue-silver__98046.jpg|Product Image URL: http://www.airsoftstation.com/product_images/o/149/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-ports-blue-silver__35302.jpg,8.40E+11
UK-WE-H018WETCB-BKSV,"WE Tech 1911 Hi-Capa T-Rex Competition Gas Blowback Airsoft Pistol w/ Top Vent, Black / Silver",WE,129.95,30 Day Return / 30 Day Warranty ,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/r/290/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-black-silver__32787.jpg|Product Image URL: http://www.airsoftstation.com/product_images/i/282/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-black-silver__49859.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/894/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-black-silver__85951.jpg|Product Image URL: http://www.airsoftstation.com/product_images/g/115/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-black-silver__26767.jpg|Product Image URL: http://www.airsoftstation.com/product_images/d/825/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-black-silver__28177.jpg|Product Image URL: http://www.airsoftstation.com/product_images/n/751/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-black-silver__90678.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/373/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-black-silver__14970.jpg,8.40E+11
UK-WE-H018WETCB-BLSV,"WE Tech 1911 Hi-Capa T-Rex Competition Gas Blowback Airsoft Pistol w/ Top Vent, Blue / Silver",WE,129.95,30 Day Return / 30 Day Warranty,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/m/826/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-blue-silver__66005.jpg|Product Image URL: http://www.airsoftstation.com/product_images/n/157/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-blue-silver__33396.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/666/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-blue-silver__39886.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/092/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-vent-blue-silver__48573.jpg,8.40E+11
UK-WE-H018WETCA-BK,"WE Tech 1911 Hi-Capa T-Rex Competition Gas Blowback Airsoft Pistol w/ Top Ports, Black / Silver",WE,129.95,30 Day Return / 30 Day Warranty ,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/s/270/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-ports-black-silver__11695.jpg|Product Image URL: http://www.airsoftstation.com/product_images/n/866/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-ports-black-silver__93626.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/440/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-ports-black-silver__33573.jpg|Product Image URL: http://www.airsoftstation.com/product_images/v/246/we-tech-1911-hi-capa-t-rex-competition-gas-blowback-airsoft-pistol-w-top-ports-black-silver__19550.jpg,8.40E+11
UK-WE-H017-A,"WE Tech 1911 3.8 Baby Hi-Capa Version A Gas Blowback Airsoft Pistol, Black",WE,107.95,30 Day Return / 30 Day Warranty ,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/m/541/we-tech-1911-3.8-baby-hi-capa-version-a-gas-blowback-airsoft-pistol-black__17948.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/367/we-tech-1911-3.8-baby-hi-capa-version-a-gas-blowback-airsoft-pistol-black__36221.jpg|Product Image URL: http://www.airsoftstation.com/product_images/o/153/we-tech-1911-3.8-baby-hi-capa-version-a-gas-blowback-airsoft-pistol-black__86514.jpg|Product Image URL: http://www.airsoftstation.com/product_images/v/300/we-tech-1911-3.8-baby-hi-capa-version-a-gas-blowback-airsoft-pistol-black__19953.jpg,8.40E+11
CON-MA52-498,"Condor Triple Pistol Magazine Pouch, Coyote",Condor,17.2,30 Day Return / 30 Day Warranty ,0.3,3,Product Image URL: http://www.airsoftstation.com/product_images/n/671/condor-triple-pistol-magazine-pouch-coyote__36930.jpg|Product Image URL: http://www.airsoftstation.com/product_images/o/151/condor-triple-pistol-magazine-pouch-coyote__43759.jpg,22886261498
KWA-197-04096,"KWA K400 High Cap AEG Magazine, 3-Pack",KWA,52.8,30 Day Return / 30 Day Warranty ,0.47,0,Product Image URL: http://www.airsoftstation.com/product_images/f/668/kwa-k400-high-cap-aeg-magazine-3-pack__21265.jpg,8.48E+11
EVK-PS-263953,Swiss Arms 3-9x40 Compact Rifle Scope w/ Sunshade & Mount,Swiss Arms,55,,1.5,0,Product Image URL: http://www.airsoftstation.com/product_images/j/024/swiss-arms-3-9x40-compact-rifle-scope-w-sunshade-and-mount__48156.jpg|Product Image URL: http://www.airsoftstation.com/product_images/u/477/swiss-arms-3-9x40-compact-rifle-scope-w-sunshade-and-mount__98117.jpg|Product Image URL: http://www.airsoftstation.com/product_images/h/549/swiss-arms-3-9x40-compact-rifle-scope-w-sunshade-and-mount__47453.jpg|Product Image URL: http://www.airsoftstation.com/product_images/q/430/swiss-arms-3-9x40-compact-rifle-scope-w-sunshade-and-mount__81349.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/954/swiss-arms-3-9x40-compact-rifle-scope-w-sunshade-and-mount__16202.jpg|Product Image URL: http://www.airsoftstation.com/product_images/f/482/swiss-arms-3-9x40-compact-rifle-scope-w-sunshade-and-mount__42337.jpg|Product Image URL: http://www.airsoftstation.com/product_images/u/051/swiss-arms-3-9x40-compact-rifle-scope-w-sunshade-and-mount__77875.jpg|Product Image URL: http://www.airsoftstation.com/product_images/p/318/swiss-arms-3-9x40-compact-rifle-scope-w-sunshade-and-mount__86552.jpg|Product Image URL: http://www.airsoftstation.com/product_images/f/364/swiss-arms-3-9x40-compact-rifle-scope-w-sunshade-and-mount__14395.jpg,8.06E+11
UK-WE-X001-BK,"WE Tech X-Tactical Metal Slide Gas Blowback Airsoft Pistol, Black",WE,96.95,30 Day Return / 30 Day Warranty ,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/n/460/we-tech-x-tactical-metal-slide-gas-blowback-airsoft-pistol-black__52208.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/060/we-tech-x-tactical-metal-slide-gas-blowback-airsoft-pistol-black__23344.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/065/we-tech-x-tactical-metal-slide-gas-blowback-airsoft-pistol-black__14103.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/806/we-tech-x-tactical-metal-slide-gas-blowback-airsoft-pistol-black__70629.jpg|Product Image URL: http://www.airsoftstation.com/product_images/x/911/we-tech-x-tactical-metal-slide-gas-blowback-airsoft-pistol-black__41187.jpg,8.40E+11
UK-WE-E016-SV,"WE Tech 1911 Hex Cut Gen 2 Gas Blowback Airsoft Pistol, Silver",WE,120,30 Day Return / 30 Day Warranty ,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/b/853/we-tech-1911-hex-cut-gen-2-gas-blowback-airsoft-pistol-silver__61872.jpg|Product Image URL: http://www.airsoftstation.com/product_images/e/037/we-tech-1911-hex-cut-gen-2-gas-blowback-airsoft-pistol-silver__85259.jpg|Product Image URL: http://www.airsoftstation.com/product_images/p/693/we-tech-1911-hex-cut-gen-2-gas-blowback-airsoft-pistol-silver__86195.jpg|Product Image URL: http://www.airsoftstation.com/product_images/x/491/we-tech-1911-hex-cut-gen-2-gas-blowback-airsoft-pistol-silver__98051.jpg,8.40E+11
UK-POS-PI004,"Poseidon Ice Pink GBB Flute System, Gold",Poseidon,26.5,Parts Return Policy ,0.1,0,Product Image URL: http://www.airsoftstation.com/product_images/y/592/poseidon-ice-pink-gbb-flute-system-gold__33776.jpg,1.94E+11
UK-CA-435B,Lancer Tactical 4 Reticle Reflex Sight w/ Button Control,Lancer Tactical,39.6,30 Day Return / 30 Day Warranty ,1,0,Product Image URL: http://www.airsoftstation.com/product_images/c/339/lancer-tactical-4-reticle-reflex-sight-w-button-control__91328.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/822/lancer-tactical-4-reticle-reflex-sight-w-button-control__01278.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/111/lancer-tactical-4-reticle-reflex-sight-w-button-control__21397.jpg|Product Image URL: http://www.airsoftstation.com/product_images/j/509/lancer-tactical-4-reticle-reflex-sight-w-button-control__62304.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/673/lancer-tactical-4-reticle-reflex-sight-w-button-control__26933.jpg,
UK-CA-1416,Lancer Tactical Mini 3.5X30 RGB Sight,Lancer Tactical,51.5,30 Day Return / 30 Day Warranty ,1,0,Product Image URL: http://www.airsoftstation.com/product_images/c/129/lancer-tactical-mini-3.5x30-rgb-sight__40199.jpg|Product Image URL: http://www.airsoftstation.com/product_images/p/848/lancer-tactical-mini-3.5x30-rgb-sight__60811.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/595/lancer-tactical-mini-3.5x30-rgb-sight__25231.jpg,8.75E+11
UK-CA-1421B,Lancer Tactical Adjustable Dot QD Red Dot Sight,Lancer Tactical,38.5,30 Day Return / 30 Day Warranty ,1,0,Product Image URL: http://www.airsoftstation.com/product_images/i/516/lancer-tactical-adjustable-dot-qd-red-dot-sight__74092.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/085/lancer-tactical-adjustable-dot-qd-red-dot-sight__30541.jpg|Product Image URL: http://www.airsoftstation.com/product_images/o/856/lancer-tactical-adjustable-dot-qd-red-dot-sight__93372.jpg,8.75E+11
UX-2218001,Amoeba AM-016 Series Stock Battery Extension,,33,30 Day Return / 30 Day Warranty ,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/n/891/amoeba-am-016-series-stock-battery-extension__88587.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/007/amoeba-am-016-series-stock-battery-extension__12187.jpg,7.23E+11
JP-122,"Echo 1 GAT (General Assault Tool) SMG Airsoft Rifle, Gold",Echo 1,185,30 Day Return / 30 Day Warranty ,8,2,Product Image URL: http://www.airsoftstation.com/product_images/w/133/echo-1-gat-general-assault-tool-smg-airsoft-rifle-gold__59813.jpg|Product Image URL: http://www.airsoftstation.com/product_images/h/618/echo-1-gat-general-assault-tool-smg-airsoft-rifle-gold__49014.jpg,8.11E+11
JP-123,"Echo 1 GAT (General Assault Tool) SMG Airsoft Rifle, Chrome",Echo 1,140.77,30 Day Return / 30 Day Warranty ,8,0,Product Image URL: http://www.airsoftstation.com/product_images/x/516/echo-1-gat-general-assault-tool-smg-airsoft-rifle-chrome__85670.jpg|Product Image URL: http://www.airsoftstation.com/product_images/g/540/echo-1-gat-general-assault-tool-smg-airsoft-rifle-chrome__89487.jpg,8.11E+11
UK-CA-AL002-B,"Lancer Tactical Tactical Hybrid Muzzle Brake Compensator, Black",Lancer Tactical,14.4,30 Day Return / 30 Day Warranty ,0.2,0,Product Image URL: http://www.airsoftstation.com/product_images/r/898/lancer-tactical-tactical-hybrid-muzzle-brake-compensator-black__37326.jpg|Product Image URL: http://www.airsoftstation.com/product_images/s/452/lancer-tactical-tactical-hybrid-muzzle-brake-compensator-black__62834.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/592/lancer-tactical-tactical-hybrid-muzzle-brake-compensator-black__03627.jpg,8.75E+11
AV-SA-XDM38GBB6-SB,"Springfield Armory XDM 3.8” Compact Gas Blowback Airsoft Pistol, Silver / Black",,129.99,30 Day Return / 30 Day Warranty ,2,15,Product Image URL: http://www.airsoftstation.com/product_images/d/790/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-silver-black__51226.jpg|Product Image URL: http://www.airsoftstation.com/product_images/z/323/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-silver-black__60949.jpg|Product Image URL: http://www.airsoftstation.com/product_images/t/678/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-silver-black__14352.jpg|Product Image URL: http://www.airsoftstation.com/product_images/h/654/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-silver-black__58157.jpg|Product Image URL: http://www.airsoftstation.com/product_images/u/457/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-silver-black__15108.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/468/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-silver-black__72218.jpg,8.19E+11
AV-SA-XDM45GBB6-SB,"Springfield Armory XDM 4.5” Compact Gas Blowback Airsoft Pistol, Silver / Black",,129.99,30 Day Return / 30 Day Warranty ,2.5,15,Product Image URL: http://www.airsoftstation.com/product_images/k/404/springfield-armory-xdm-4.5-compact-gas-blowback-airsoft-pistol-silver-black__40952.jpg|Product Image URL: http://www.airsoftstation.com/product_images/h/167/springfield-armory-xdm-4.5-compact-gas-blowback-airsoft-pistol-silver-black__69292.jpg,8.19E+11
AV-SA-XDM38GBB6-B,"Springfield Armory XDM 3.8” Compact Gas Blowback Airsoft Pistol, Black",,119.99,30 Day Return / 30 Day Warranty ,2,0,Product Image URL: http://www.airsoftstation.com/product_images/n/297/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-black__59428.jpg|Product Image URL: http://www.airsoftstation.com/product_images/a/179/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-black__34377.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/279/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-black__59847.jpg|Product Image URL: http://www.airsoftstation.com/product_images/m/826/springfield-armory-xdm-3.8-compact-gas-blowback-airsoft-pistol-black__88908.jpg,8.19E+11
AV-SA-XDM45GBB6-B,"Springfield Armory XDM 4.5” Compact Gas Blowback Airsoft Pistol, Black",,119.99,30 Day Return / 30 Day Warranty ,2.5,0,Product Image URL: http://www.airsoftstation.com/product_images/i/838/springfield-armory-xdm-4.5-compact-gas-blowback-airsoft-pistol-black__51207.jpg|Product Image URL: http://www.airsoftstation.com/product_images/s/155/springfield-armory-xdm-4.5-compact-gas-blowback-airsoft-pistol-black__94843.jpg,8.19E+11
UK-AC-G096-B,"G-Force Vertical M4 Pistol Motor Grip, Black",,13.8,30 Day Return / 30 Day Warranty ,0.1,0,Product Image URL: http://www.airsoftstation.com/product_images/r/995/g-force-vertical-m4-pistol-motor-grip-black__52573.jpg,8.75E+11
UK-AC-G096-T,"G-Force Vertical M4 Pistol Motor Grip, Tan",,13.8,30 Day Return / 30 Day Warranty ,0.1,0,Product Image URL: http://www.airsoftstation.com/product_images/n/347/g-force-vertical-m4-pistol-motor-grip-tan__13602.jpg|Product Image URL: http://www.airsoftstation.com/product_images/c/305/g-force-vertical-m4-pistol-motor-grip-tan__62712.jpg,8.75E+11
UK-LT-748M,Lancer Tactical AKM Full Metal AEG Airsoft Rifle w/ Real Wood,Lancer Tactical,220.95,30 Day Return / 30 Day Warranty ,9,0,Product Image URL: http://www.airsoftstation.com/product_images/a/244/lancer-tactical-akm-full-metal-aeg-airsoft-rifle-w-real-wood__67212.jpg|Product Image URL: http://www.airsoftstation.com/product_images/r/496/lancer-tactical-akm-full-metal-aeg-airsoft-rifle-w-real-wood__72736.jpg,8.75E+11
UK-LT-742,"Lancer Tactical AK47 Advanced Full Metal AEG Airsoft Rifle, Real Wood",Lancer Tactical,164.95,30 Day Return / 45 Day Warranty ,9,0,Product Image URL: http://www.airsoftstation.com/product_images/w/158/lancer-tactical-ak47-advanced-full-metal-aeg-airsoft-rifle-real-wood__63230.jpg,8.75E+11
UK-LT-740K-NB,"Lancer Tactical AK-74 KTR RIS Full Metal AEG Airsoft Rifle, Black",Lancer Tactical,190,30 Day Return / 45 Day Warranty,10,0,Product Image URL: http://www.airsoftstation.com/product_images/p/276/lancer-tactical-ak-74-ktr-ris-full-metal-aeg-airsoft-rifle-black__07711.jpg|Product Image URL: http://www.airsoftstation.com/product_images/y/582/lancer-tactical-ak-74-ktr-ris-full-metal-aeg-airsoft-rifle-black__30241.jpg|Product Image URL: http://www.airsoftstation.com/product_images/n/927/lancer-tactical-ak-74-ktr-ris-full-metal-aeg-airsoft-rifle-black__66847.jpg|Product Image URL: http://www.airsoftstation.com/product_images/q/720/lancer-tactical-ak-74-ktr-ris-full-metal-aeg-airsoft-rifle-black__90230.jpg|Product Image URL: http://www.airsoftstation.com/product_images/b/979/lancer-tactical-ak-74-ktr-ris-full-metal-aeg-airsoft-rifle-black__88243.jpg|Product Image URL: http://www.airsoftstation.com/product_images/b/638/lancer-tactical-ak-74-ktr-ris-full-metal-aeg-airsoft-rifle-black__73186.jpg|Product Image URL: http://www.airsoftstation.com/product_images/v/312/lancer-tactical-ak-74-ktr-ris-full-metal-aeg-airsoft-rifle-black__51428.jpg|Product Image URL: http://www.airsoftstation.com/product_images/k/724/lancer-tactical-ak-74-ktr-ris-full-metal-aeg-airsoft-rifle-black__17642.jpg,8.75E+11
